Data,Path,Method,Rate,Is_Poisoned,best_node.mean,best_node.sd,c1,c2,cls_coef,density,elite_nn.mean,elite_nn.sd,f1.mean,f1.sd,f1v.mean,f1v.sd,f2.mean,f2.sd,f3.mean,f3.sd,f4.mean,f4.sd,hubs.mean,hubs.sd,l1.mean,l1.sd,l2.mean,l2.sd,l3.mean,l3.sd,leaves,leaves_branch.mean,leaves_branch.sd,leaves_corrob.mean,leaves_corrob.sd,leaves_homo.mean,leaves_homo.sd,leaves_per_class.mean,leaves_per_class.sd,linear_discr.mean,linear_discr.sd,lsc,n1,n2.mean,n2.sd,n3.mean,n3.sd,n4.mean,n4.sd,naive_bayes.mean,naive_bayes.sd,nodes,nodes_per_attr,nodes_per_inst,nodes_per_level.mean,nodes_per_level.sd,nodes_repeated.mean,nodes_repeated.sd,one_nn.mean,one_nn.sd,random_node.mean,random_node.sd,t1,t2,t3,t4,tree_depth.mean,tree_depth.sd,tree_imbalance.mean,tree_imbalance.sd,tree_shape.mean,tree_shape.sd,var_importance.mean,var_importance.sd,worst_node.mean,worst_node.sd
openml_japanesevowels_n4848_f14_randomlabelflip_svm,data/poisoned_data/random_flip_svm/openml_japanesevowels_n4848_f14_randomlabelflip_svm_0.30.csv,random_flip_svm,0.3,1,0.6429479424043623,0.0175325139248848,0.953823849675872,0.1191124791849261,0.5044684330513922,0.8951188547779886,0.5658072761352987,0.0172044076365338,0.9920484965130012,0.0111554956154078,0.7850961945982062,,0.4083259491916834,,0.997112211221122,,0.988861386138614,,0.780084980508827,0.1905753997811784,0.2178029338287196,,0.3438531353135313,,0.3523102310231023,,1144,19.543706293706293,7.446737951035099,0.0008741258741258,0.0013788859978654,49556185137.68412,426250605955.60187,0.5,0.2039731099576579,0.6687356223907303,0.0172099352522006,0.9994855998594908,0.5736386138613861,,,0.3991336633663366,0.4897708253825901,0.4302805280528052,0.4951664070584268,0.6691479935247509,0.0230359479653269,1143,81.64285714285714,0.2357673267326732,30.07894736842105,18.50256604402133,81.64285714285714,12.023100475956484,0.6049940359546733,0.0182109543047119,0.6258251682712789,0.000978124214011,0.5202145214521452,0.0028877887788778,0.002062706270627,0.7142857142857143,18.55268911237429,7.567699727193323,0.0251030736655268,0.0580335027071141,0.0057786535167728,0.0205134501194764,0.0714285714285714,0.0199562171645984,0.6258251682712789,0.0013789303588484
openml_bank8fm_n2546_f8_randomlabelflip_svm,data/poisoned_data/random_flip_svm/openml_bank8fm_n2546_f8_randomlabelflip_svm_0.15.csv,random_flip_svm,0.15,1,0.7156260614482013,0.0168004077703394,0.9842096000871556,0.0426892642128956,0.5669590859941678,0.8991115151159722,0.6346981627296587,0.0361177694046535,0.9634932721915688,0.066597455151826,0.3659991276299874,,0.7806137208920647,,0.9964650432050276,,0.9854673998428908,,0.7352290190381818,0.2410827255597448,0.1596167392228161,,0.1873527101335428,,0.1810683424980361,,462,12.852813852813853,4.710258187743956,0.0021645021645021,0.0040481233081025,52330808.26163214,338662122.58940136,0.5,0.1438702108907694,0.7930399876486028,0.0328229851297171,0.9987701546840568,0.5455616653574235,,,0.3417124901806755,0.4743769084745123,0.3912018853102906,0.4881153049995801,0.756117029488961,0.0369357507344922,461,57.625,0.1810683424980361,16.464285714285715,14.853562093932448,57.625,16.894102944096034,0.6944372394627142,0.025519669931961,0.5738428284699706,0.0014515774937161,0.6582875098193244,0.0031421838177533,0.0031421838177533,1.0,11.867822318526544,4.896972627467415,0.0357287210964955,0.0625958444162344,0.0141358623095663,0.0306409343752352,0.1249999999999999,0.1095228037309604,0.5738428284699706,0.0014515774937161
hf_moai633_7653_plant_2_vs_3_clean_randomlabelflip_svm,data/poisoned_data/random_flip_svm/hf_moai633_7653_plant_2_vs_3_clean_randomlabelflip_svm_0.25.csv,random_flip_svm,0.25,1,0.6312500000000001,0.0380996297898477,0.9977164062318122,0.0063081655698765,0.4763122248966714,0.8738290754257907,0.5510416666666667,0.0327384710175643,,,0.1178369231581223,,,,0.9833333333333332,,0.0,,0.7904017190090339,0.2342807059624592,0.0380310981101792,,0.0322916666666667,,0.296875,,123,9.398373983739836,3.1590095911052023,0.008130081300813,0.0159771666406785,55695.66519754755,147240.42456043346,0.5,0.0287441780970141,0.5958333333333334,0.0592927061281571,0.9967491319444444,0.5385416666666667,0.4782296226982027,0.0930556795200739,0.3885416666666667,0.4876728145695759,0.3760416666666666,0.4846431648329786,0.5916666666666667,0.0480623790916618,122,0.23828125,0.1270833333333333,7.176470588235294,4.824874274497303,1.207920792079208,0.5712588149546284,0.6135416666666667,0.0579871506892839,0.5875000000000001,0.0445203345134016,0.853125,0.5333333333333333,0.0583333333333333,0.109375,8.440816326530612,3.397438666821569,0.0576053846328612,0.0828694808296202,0.0432169844464557,0.0641978808882179,0.001953125,0.0066249576351931,0.5197916666666667,0.0316143878891389
openml_puma32h_n3149_f32_randomlabelflip_svm,data/poisoned_data/random_flip_svm/openml_puma32h_n3149_f32_randomlabelflip_svm_0.25.csv,random_flip_svm,0.25,1,0.5725487817207562,0.0277004575754787,0.9999615179007368,0.0001066883942589,0.7063640663322939,0.905510028596642,0.5547821251642908,0.022522013337607,0.9990681565746198,0.0031894415578231,0.8889251212908924,,0.9633195353671624,,0.9971419498253412,,0.961892664337885,,0.772920038974188,0.2369937615263461,0.1919860575254378,,0.4191806922832645,,0.4201333756748174,,594,13.27777777777778,4.616702331314423,0.0016835016835016,0.0033196404211638,34771217.50603368,212676815.89655024,0.5,0.1714198257421933,0.554456576685876,0.0324892314854776,0.9993852484434312,0.6440139726897428,,,0.4598285169895205,0.4984627918192092,0.3159733248650365,0.4649761719241184,0.5487433019917096,0.0390364612708972,593,18.53125,0.1883137503969514,21.96296296296296,17.725430409185645,18.53125,5.130455397003775,0.5439793751895663,0.0178590490216373,0.4995207764634516,0.0125689850631601,0.6735471578278819,0.0101619561765639,0.0098443950460463,0.96875,12.289806234203876,4.810779304564826,0.0384393992258947,0.0678923293037841,0.011875415013896,0.0245985069321705,0.03125,0.0342389840322861,0.4963502173693256,0.0188715763560189
hf_andrewsunanda_fast_food_image_classification_5_vs_6_clean_randomlabelflip_svm,data/poisoned_data/random_flip_svm/hf_andrewsunanda_fast_food_image_classification_5_vs_6_clean_randomlabelflip_svm_0.25.csv,random_flip_svm,0.25,1,0.6172727272727272,0.0600577516467229,0.9955729929256808,0.0121869932449236,0.5360558154388253,0.8795758469517762,0.5253535353535352,0.082942080541222,0.9925304660056048,0.0093687415976463,0.0133778511530059,,3.591412644928247e-49,,0.96420581655481,,0.0,,0.8052667710321423,0.2164127555523695,0.0,,0.0,,0.1722595078299776,,56,6.392857142857143,1.2746275238968146,0.0178571428571428,0.0309736843076042,933.9301587301588,656.5295355207281,0.5,0.0757614408414158,0.4739898989898989,0.0765996040991014,0.9947249623390336,0.6286353467561522,0.4901409392054239,0.0613190042747336,0.4407158836689038,0.4970292258850727,0.2125279642058165,0.4095547275870412,0.6191414141414142,0.1148697129730851,55,0.107421875,0.1230425055928411,6.111111111111111,4.702245326555294,1.1,0.3030457633656632,0.5568181818181819,0.0501249727731549,0.5345454545454544,0.1225931890528751,0.988814317673378,1.145413870246085,0.2438478747203579,0.212890625,5.45945945945946,1.772434298224716,0.1238833025305766,0.08508893475832,0.0928431919642857,0.0678496256880165,0.001953125,0.0075332473766789,0.5325252525252525,0.0244324761306581
f0040_i008_r026_n0600_sep0.5_1_randomlabelflip_svm,data/poisoned_data/random_flip_svm/f0040_i008_r026_n0600_sep0.5_1_randomlabelflip_svm_0.20.csv,random_flip_svm,0.2,1,0.5499999999999999,0.0392837100659192,0.9999679398727176,8.888493844727563e-05,0.5263641899364973,0.8893767390094602,0.4983333333333333,0.0558049955726563,0.99477872566874,0.0058106087225471,0.8098729770518238,,0.0012381690337984,,0.98,,0.6866666666666666,,0.7998978780748203,0.234001880877449,0.1824845495674251,,0.4033333333333333,,0.375,,97,8.195876288659793,2.2343864522211496,0.0103092783505154,0.01615594199131,7737.518659118659,11191.046757549117,0.5,0.0072897606307891,0.5466666666666666,0.0646930072355983,0.9957972222222222,0.5916666666666667,0.490572885908014,0.0540993858221406,0.4366666666666666,0.4963864974126292,0.3916666666666666,0.4885300997066826,0.5716666666666665,0.0538917525012345,96,2.4,0.16,7.384615384615385,5.140338210962088,2.909090909090909,1.9261950245827324,0.5766666666666667,0.0639251105050778,0.5216666666666667,0.0360469515500185,0.9716666666666668,0.0666666666666666,0.02,0.3,7.243523316062176,2.561284675364223,0.0782542249832305,0.0904633940425213,0.0539198413337628,0.0696586008735787,0.025,0.0251817707763928,0.5233333333333333,0.075030857849485
openml_fri_c1_100_50_n100_f50_randomlabelflip_svm,data/poisoned_data/random_flip_svm/openml_fri_c1_100_50_n100_f50_randomlabelflip_svm_0.15.csv,random_flip_svm,0.15,1,0.53,0.1337493509849258,0.9927744539878084,0.0198019801980199,0.7592778335005015,0.9084848484848485,0.6299999999999999,0.105934990547138,0.9897872582099536,0.0141408624473761,0.195096711894428,,0.0953680239753332,,0.87,,0.0,,0.7468788322757394,0.2547665236438137,0.1263848617627559,,0.0999999999999999,,0.26,,16,5.5,2.0,0.0625,0.067379522111692,203.0285714285714,157.6027984143277,0.5,0.0,0.4800000000000001,0.1549193338482966,0.98,0.67,0.4993498161145846,0.0186075216518386,0.47,0.5016135580465918,0.17,0.3775251680686369,0.4599999999999999,0.1349897115421105,15,0.3,0.15,1.875,0.8345229603962802,1.1538461538461535,0.3755338080994054,0.59,0.1370320319406297,0.4599999999999999,0.1264911064067351,1.0,0.5,0.39,0.78,4.709677419354839,2.1477670324796523,0.1142141760209162,0.1267187272214874,0.15966796875,0.1435735088993867,0.02,0.0452039195253859,0.57,0.0948683298050513
hf_kauevestena_deep_pavements_surface_patches_0_vs_8_clean_randomlabelflip_svm,data/poisoned_data/random_flip_svm/hf_kauevestena_deep_pavements_surface_patches_0_vs_8_clean_randomlabelflip_svm_0.05.csv,random_flip_svm,0.05,1,0.7068181818181818,0.122574935591339,0.9994915114306262,0.0014086711535451,0.4804725503822098,0.8432364096080911,0.6348484848484848,0.1208855027073963,,,0.0347313211512965,,,,0.7522123893805309,,0.0,,0.7511194498431546,0.2785380695569682,0.0,,0.0,,0.0,,13,4.538461538461538,1.713446070320696,0.0769230769230769,0.1366860218512204,95.23809523809526,75.75258091140677,0.5,0.054392829322042,0.768939393939394,0.1380946066864233,0.9613125538413344,0.2566371681415929,0.465988739646641,0.0605252683008577,0.1769911504424778,0.3833612734646194,0.3451327433628318,0.4775291970210673,0.740909090909091,0.1531394416967874,12,0.0234375,0.1061946902654867,1.7142857142857142,0.7559289460184545,1.0,0.0,0.8045454545454545,0.1115006944222648,0.4954545454545453,0.0584856335321781,0.7964601769911505,4.530973451327434,0.3982300884955752,0.087890625,3.76,1.9209372712298547,0.156130229270412,0.1430698598250437,0.2319711538461538,0.1543631060182431,0.001953125,0.0211362917098119,0.5128787878787878,0.0877720529104514
openml_wind_correlations_n45_f46_randomlabelflip_svm,data/poisoned_data/random_flip_svm/openml_wind_correlations_n45_f46_randomlabelflip_svm_0.05.csv,random_flip_svm,0.05,1,0.7849999999999999,0.2028272390210173,0.9910760598382222,0.0243902439024389,0.3403508771929824,0.8616161616161616,0.79,0.1897366596101027,0.8642520701371155,0.1445992846782616,0.0235191600809895,,6.266324182811441e-15,,0.4444444444444444,,0.0,,0.7615305160169759,0.3449918593387137,0.0171648773210484,,0.0222222222222222,,0.1333333333333333,,6,2.6666666666666665,0.5163977794943222,0.1666666666666666,0.2171646698410229,14.666666666666666,2.065591117977289,0.5,0.0,0.495,0.2302776102398532,0.8750617283950617,0.3777777777777777,0.4285432437706246,0.123501880709629,0.1555555555555555,0.3665288997383895,0.3111111111111111,0.468179366473918,0.7649999999999999,0.147290340635238,5,0.108695652173913,0.1111111111111111,1.6666666666666667,0.5773502691896257,1.0,0.0,0.775,0.1532064692570853,0.695,0.1723207603408377,0.6666666666666666,1.022222222222222,0.2,0.1956521739130435,2.0,1.0,0.3535533905932737,0.0,0.4166666666666667,0.0645497224367902,0.0217391304347826,0.1019440294870831,0.49,0.2622551768369459
openml_letter_n1877_f16_randomlabelflip_svm,data/poisoned_data/random_flip_svm/openml_letter_n1877_f16_randomlabelflip_svm_0.05.csv,random_flip_svm,0.05,1,0.9094294003868472,0.0050270891535346,0.4258356419973685,0.8115063428423963,0.5203543848142873,0.823967157136155,0.8625753783138015,0.0898035313649587,0.9939704000909,0.0093682362128727,0.3749409872169579,,0.0327628082657679,,0.9696323921150772,,0.8763985082578583,,0.6664732965400989,0.1681417621555108,0.0798927296403655,,0.0868407032498668,,0.0868407032498668,,203,12.38423645320197,4.047997644998341,0.0049261083743842,0.0138972463777426,1156695.955098359,3276611.1839060728,0.5,0.1149483930007687,0.9238024803731936,0.0123925607014794,0.9909776224486812,0.1662226957911561,0.3167299254136236,0.1851735199879983,0.1070857751731486,0.3093046737950274,0.1385189131592967,0.3455358640683388,0.8992888838320626,0.0170696543780786,202,12.625,0.1076185402237613,9.61904761904762,6.40684158128005,12.625,3.721558813185679,0.8961343725110933,0.0206343393934069,0.9131613380361816,0.002483132399059,0.2674480554075653,0.0085242408098028,0.0063931806073521,0.75,11.417283950617284,4.236358132710031,0.0443847769982698,0.0690017975067802,0.0215492624367399,0.06051943833025,0.0625,0.0228647790926468,0.9131613380361816,0.002483132399059
openml_vowel_n990_f10_randomlabelflip_svm,data/poisoned_data/random_flip_svm/openml_vowel_n990_f10_randomlabelflip_svm_0.20.csv,random_flip_svm,0.2,1,0.7717171717171716,0.0418376419313375,0.8336773165149894,0.3627561691066907,0.5162260005465485,0.8751478383429849,0.6555555555555556,0.0484310401006311,0.98406293404737,0.0203901854681681,0.6372543607911658,,0.3915125005553628,,0.9848484848484848,,0.9363636363636364,,0.7343738361654415,0.1971322063146632,0.2092651756843687,,0.2646464646464647,,0.2646464646464647,,190,14.842105263157896,5.231803010452877,0.0052631578947368,0.0107978288243091,5265652.750177234,10434676.751748856,0.5,0.0595458342051829,0.7676767676767676,0.045423358798761,0.9959871441689624,0.4828282828282828,0.4275061968417994,0.1820362286003938,0.3323232323232323,0.471284260249807,0.3595959595959596,0.4801245187157502,0.7515151515151516,0.0493010241554831,189,18.9,0.1909090909090909,8.217391304347826,4.851958571163256,18.9,3.9285281382896233,0.6484848484848484,0.0400659253350667,0.7353535353535353,0.0042589598116745,0.5464646464646464,0.0101010101010101,0.008080808080808,0.8,13.883905013192612,5.358297679552683,0.038130281969481,0.0881761754151808,0.0239948486026964,0.0639397783344539,0.1,0.0545739946639947,0.7363636363636363,0.0057338001232075
f0020_i004_r002_n1400_sep0.7_1_randomlabelflip_svm,data/poisoned_data/random_flip_svm/f0020_i004_r002_n1400_sep0.7_1_randomlabelflip_svm_0.05.csv,random_flip_svm,0.05,1,0.7257142857142858,0.0375255015330391,0.8856128713989709,0.2674033149171271,0.6021258257553854,0.8727836209537425,0.6242857142857143,0.0295851896514458,0.9924814934159591,0.0218481932335354,0.6130836410017487,,0.0256598841397273,,0.9921428571428572,,0.9057142857142856,,0.7434303944027075,0.1989877104366025,0.2328723784532587,,0.3035714285714286,,0.3035714285714286,,225,12.786666666666669,6.820321525726314,0.0044444444444444,0.0116782446368113,444539796.328498,1936016881.7796905,0.5,0.0219988776369147,0.7364285714285714,0.019763339018521,0.9975785714285714,0.5285714285714286,0.4896088697487291,0.0377246703884319,0.395,0.4890253760713692,0.3192857142857143,0.4663664894056162,0.715,0.019763339018521,224,11.2,0.16,7.225806451612903,6.412018285580887,11.2,3.2379330639029256,0.6242857142857143,0.0284122550289072,0.6964285714285714,0.0037646162621052,0.995,0.0142857142857142,0.0121428571428571,0.85,11.817371937639198,6.935130628032284,0.0309226143129701,0.0674158905211662,0.0267905947027934,0.0442752880423413,0.05,0.0310544381567838,0.6928571428571428,0.0082478609884231
hf_yunusserhat_turkishfoods-25_12_vs_15_clean_randomlabelflip_svm,data/poisoned_data/random_flip_svm/hf_yunusserhat_turkishfoods-25_12_vs_15_clean_randomlabelflip_svm_0.20.csv,random_flip_svm,0.2,1,0.5334381551362684,0.0469107262728833,0.9983146276561412,0.0046601406314628,0.5130226288424288,0.8779603054280631,0.5426974143955275,0.0476497228209246,0.992155161652688,0.009596531184732,0.011510964268739,,6.765328804474697e-50,,0.9776951672862454,,0.0,,0.7969920872785672,0.240374837719805,0.0016519254831124,,0.0018587360594795,,0.1933085501858735,,62,7.580645161290323,2.4262795312635888,0.0161290322580645,0.0247912635617443,3596.2689754689754,4058.950582219076,0.5,0.0456197923346159,0.4629629629629629,0.0915668949965104,0.9954429872445102,0.5724907063197026,0.4928986629755455,0.044820214893942,0.3977695167286245,0.4898928614297624,0.2453531598513011,0.4306968561946941,0.6245283018867924,0.0949784971975514,61,0.119140625,0.1133828996282527,5.545454545454546,2.504541329810165,1.1090909090909091,0.3146266024828463,0.5966457023060797,0.0597145218100214,0.5148497554157931,0.0309658851649254,0.9925650557620818,0.9516728624535316,0.191449814126394,0.201171875,6.650406504065041,2.7008915948572363,0.0941702066168836,0.1014227212339592,0.0778572328629032,0.0854684815002862,0.001953125,0.007060345194024,0.5539832285115304,0.0554437968155912
f0120_i036_r039_n0600_sep0.5_1_randomlabelflip_svm,data/poisoned_data/random_flip_svm/f0120_i036_r039_n0600_sep0.5_1_randomlabelflip_svm_0.10.csv,random_flip_svm,0.1,1,0.6433333333333332,0.0086066296582387,0.9384543826025636,0.1551517387694861,0.6314114604654482,0.8755703951029493,0.5083333333333333,0.056245713142546,0.9961500478963158,0.0050038576976764,0.383962829113211,,3.386956372520633e-09,,0.9733333333333334,,0.0,,0.7783073069766582,0.1890306242333906,0.1626966441405247,,0.2283333333333334,,0.1966666666666666,,64,10.0,3.594528469860118,0.015625,0.0276098096208863,33007.36055056055,57106.09877231455,0.5,0.0883883476483184,0.6516666666666666,0.0779561446829379,0.9945861111111112,0.4533333333333333,0.4939467889801121,0.016626665678838,0.345,0.4757649143813154,0.2283333333333333,0.420108765099084,0.6816666666666666,0.0447558534691618,63,0.525,0.105,3.9375,2.0155644370746373,1.1886792452830188,0.4410042636103378,0.6416666666666666,0.0394796400098663,0.6449999999999999,0.0080507648589941,1.0,0.2,0.11,0.55,9.086614173228346,3.737462898997772,0.0588477757027149,0.118088007081961,0.0534472465515136,0.1083126163923008,0.0083333333333333,0.0113687841615834,0.6533333333333333,0.0189215404065848
hf_techviewer00_aqua20_9_vs_18_clean_randomlabelflip_svm,data/poisoned_data/random_flip_svm/hf_techviewer00_aqua20_9_vs_18_clean_randomlabelflip_svm_0.10.csv,random_flip_svm,0.1,1,0.78,0.0258198889747161,0.7131467486384921,0.5406896551724137,0.5735294117647058,0.8193236714975846,0.74,0.0774596669241483,,,0.1147844759396598,,,,0.6086956521739131,,0.0,,0.6914968648240025,0.2253252846735122,0.0,,0.0,,0.0,,5,2.6,0.8944271909999159,0.2,0.3265938089861057,12.666666666666668,1.49071198499986,0.5,0.1414213562373094,0.8300000000000001,0.0918936583472681,0.9272211720226844,0.4347826086956521,0.491924142912335,0.0367225986460778,0.3695652173913043,0.4880207487471505,0.0869565217391304,0.2848849246447679,0.79,0.1349897115421106,4,0.0078125,0.0869565217391304,1.3333333333333333,0.5773502691896257,1.0,0.0,0.745,0.19500712237705,0.805,0.0724568837309472,1.0,11.130434782608695,0.5869565217391305,0.052734375,2.0,1.118033988749895,0.3535533905932737,0.0,0.4,0.0559016994374947,0.001953125,0.023810065779525,0.805,0.0724568837309472
f0020_i014_r003_n0100_sep2.0_1_randomlabelflip_svm,data/poisoned_data/random_flip_svm/f0020_i014_r003_n0100_sep2.0_1_randomlabelflip_svm_0.05.csv,random_flip_svm,0.05,1,0.76,0.1173787790777267,0.9953784388202258,0.012718600953895,0.4079810495626822,0.8531313131313132,0.8,0.0942809041582063,0.9100837474795688,0.1377632226906149,0.0669845719536968,,0.00089050146932,,0.62,,0.0,,0.7325024052096549,0.2744637284676892,0.0426316658667235,,0.04,,0.06,,9,3.4444444444444446,1.0137937550497031,0.1111111111111111,0.1714237763879652,32.13333333333333,15.1762973086323,0.5,0.0785674201318386,0.91,0.0994428926011753,0.9251,0.17,0.4238802199015576,0.0550073800637576,0.08,0.2726599243442907,0.3,0.4605661864718382,0.9,0.0666666666666666,8,0.4,0.08,1.6,0.8944271909999159,1.0,0.0,0.9,0.0666666666666666,0.76,0.1349897115421106,0.88,0.2,0.13,0.65,2.7058823529411766,1.3585242858683526,0.1837967186822977,0.1637792353774007,0.3263888888888889,0.1149378983891349,0.05,0.1168838849524232,0.52,0.1032795558988644
openml_fri_c1_500_50_n500_f50_randomlabelflip_svm,data/poisoned_data/random_flip_svm/openml_fri_c1_500_50_n500_f50_randomlabelflip_svm_0.10.csv,random_flip_svm,0.1,1,0.696,0.0691536132260797,0.9999538332662392,0.0001279918085242,0.7090818885259229,0.8997274549098196,0.636,0.0638052592746954,0.9942696538490297,0.0114920154238338,0.4673150334360532,,0.6423531504045742,,0.976,,0.516,,0.7595319650827161,0.2571371227761369,0.1844662708818193,,0.264,,0.248,,63,7.523809523809524,2.638775026513817,0.0158730158730158,0.0390431903374397,7560.076812076812,18714.18334385549,0.5,0.0785674201318386,0.636,0.0571936282387392,0.995484,0.618,0.4979543991338115,0.0171309415496894,0.442,0.4971219775075753,0.242,0.4287232291518957,0.658,0.0689283041363351,62,1.24,0.124,4.428571428571429,3.501961773597231,1.878787878787879,1.1390120652778375,0.526,0.0800277729569206,0.4800000000000001,0.0410960933531265,1.0,0.1,0.09,0.9,6.592,2.896315791016292,0.0795519979306036,0.0868219613669051,0.0775398375496031,0.0820931031761821,0.0199999999999999,0.0443324576167379,0.5020000000000001,0.0606996247471468
f0080_i024_r051_n0500_sep0.3_1_randomlabelflip_svm,data/poisoned_data/random_flip_svm/f0080_i024_r051_n0500_sep0.3_1_randomlabelflip_svm_0.25.csv,random_flip_svm,0.25,1,0.576,0.0556177429723045,0.9743523445292506,0.0682748922097389,0.586325236191687,0.8850501002004008,0.506,0.0525357021462548,0.9973537723795822,0.0030289911292485,0.7793731269500102,,8.045337334847623e-07,,0.972,,0.0,,0.7959416288880258,0.1930459689000524,0.1923885270337756,,0.36,,0.3339999999999999,,74,8.716216216216216,3.559745528346478,0.0135135135135135,0.0271208574859606,33503.9207015207,75874.66687601195,0.5,0.0,0.5600000000000002,0.0452155332208351,0.994524,0.524,0.4935733399812049,0.0305419772925835,0.376,0.4848651239022595,0.326,0.4692167182201787,0.5760000000000001,0.0651835016617616,73,0.9125,0.146,4.5625,2.63233103288068,1.6222222222222222,0.6838689696694592,0.6140000000000001,0.0422163738639668,0.594,0.0096609178307929,1.0,0.16,0.044,0.275,7.782312925170068,3.746262076422678,0.0619959650076608,0.0863396172995652,0.0651970940667229,0.0824126908675839,0.0125,0.0144983867688032,0.5900000000000001,0.0141421356237309
f0040_i020_r001_n1400_sep0.8_1_randomlabelflip_svm,data/poisoned_data/random_flip_svm/f0040_i020_r001_n1400_sep0.8_1_randomlabelflip_svm_0.05.csv,random_flip_svm,0.05,1,0.6607142857142858,0.0303513066285284,0.9089812672543692,0.2198519207434479,0.6351467263280035,0.8683028693965077,0.615,0.0194743857587414,0.9911777972728112,0.0166048377903889,0.2924874223066287,,0.0017210592875322,,0.9814285714285714,,0.81,,0.7657515474314677,0.1908430117556368,0.132007404680307,,0.175,,0.1557142857142857,,164,9.182926829268292,2.612513768563185,0.0060975609756097,0.0152470967468598,39363.122299922295,93173.95800015696,0.5,0.0862325342910424,0.8099999999999999,0.0328536920203054,0.9966219387755102,0.4,0.4871134778226678,0.0234333722204137,0.265,0.4414909109438527,0.2578571428571428,0.4376112716079108,0.7885714285714285,0.0231332529552211,163,4.075,0.1164285714285714,10.1875,8.0184682660302,4.17948717948718,2.2227507243787024,0.7421428571428572,0.0426516236236374,0.6757142857142858,0.0036885555678166,1.0,0.0285714285714285,0.025,0.875,8.214067278287462,2.9175875037581163,0.0666879237889802,0.0869855130806259,0.0363793722013147,0.0495937133467302,0.025,0.0254137477849615,0.6742857142857144,0.0069006555934235
f0040_i008_r000_n1000_sep0.7_1_randomlabelflip_svm,data/poisoned_data/random_flip_svm/f0040_i008_r000_n1000_sep0.7_1_randomlabelflip_svm_0.15.csv,random_flip_svm,0.15,1,0.601,0.0363470921960906,0.9999538332662392,0.0001279918085242,0.6678543337464669,0.8898278278278279,0.515,0.0602310366653088,0.9954400555976124,0.0123469201697864,0.514394303498635,,0.0030742465883755,,0.99,,0.82,,0.7980501816017955,0.2192007769776522,0.1863810579576519,,0.272,,0.302,,145,8.875862068965517,2.7910640111212506,0.0068965517241379,0.013186021711736,49599.92813461048,158449.9235081517,0.5,0.0731489773641256,0.6809999999999999,0.027264140062238,0.997714,0.59,0.4975308713536433,0.0195678159310221,0.446,0.4973241712719495,0.288,0.4530576798391803,0.6469999999999999,0.054782397821847,144,3.6,0.144,8.470588235294118,7.575599374462256,3.692307692307693,1.7191467613454456,0.5609999999999999,0.0218326971917503,0.4859999999999999,0.0330655913803659,1.0,0.04,0.036,0.9,7.9100346020761245,3.075248917010836,0.0620334385883157,0.0850121372998434,0.0418378106478987,0.0483078529395889,0.025,0.0191379284066538,0.514,0.0306231575409489
hf_techviewer00_aqua20_15_vs_19_clean_randomlabelflip_svm,data/poisoned_data/random_flip_svm/hf_techviewer00_aqua20_15_vs_19_clean_randomlabelflip_svm_0.10.csv,random_flip_svm,0.1,1,0.7557471264367817,0.0625618995893024,0.8071675554288905,0.4066045723962743,0.5246433806442387,0.8378243867756843,0.680344827586207,0.110465092507557,,,0.0046064547325975,,,,0.9037800687285223,,0.0240549828178694,,0.7273128341577139,0.2220999091238781,0.0068163582423973,,0.0068728522336769,,0.0412371134020618,,29,7.275862068965517,3.6926234549836745,0.0344827586206896,0.0926492362845699,5663.362770562772,11686.303810735111,0.5,0.1219149622735426,0.5329885057471264,0.0866545211364172,0.9852977645516704,0.4501718213058419,,,0.3161512027491409,0.4657736957789511,0.1683848797250859,0.3748523428538265,0.6157471264367818,0.115696188192621,28,0.0546875,0.0962199312714776,2.0,1.0377490433255416,1.0,0.0,0.6911494252873563,0.0802150081168995,0.728735632183908,0.0391480146343135,0.9415807560137456,1.7594501718213058,0.268041237113402,0.15234375,6.421052631578948,3.798248508105191,0.0678301564708804,0.1245573528692172,0.1291756465517241,0.1359202338722155,0.001953125,0.0104701531035018,0.7526436781609196,0.0127856880396102
f0020_i006_r009_n0200_sep0.3_1_randomlabelflip_svm,data/poisoned_data/random_flip_svm/f0020_i006_r009_n0200_sep0.3_1_randomlabelflip_svm_0.20.csv,random_flip_svm,0.2,1,0.55,0.0781735959970571,0.9790514648094596,0.056176499173875,0.5000924727205475,0.88321608040201,0.5449999999999999,0.1212206436397878,0.9890809694378164,0.0086871151898021,0.7087076078076728,,0.0027807392229012,,0.93,,0.44,,0.7689995598229177,0.2595258991776089,0.1922327992760908,,0.3349999999999999,,0.385,,40,7.15,2.5171208623936665,0.025,0.0406990203372299,1867.0066378066376,2245.485056444289,0.5,0.0353553390593274,0.59,0.107496769977314,0.985275,0.505,0.4774529005710382,0.0593871714164061,0.34,0.4748975028266149,0.32,0.4676467334823193,0.64,0.0658280588604383,39,1.95,0.195,3.5454545454545454,1.5724907862137931,2.0526315789473686,1.0259783520851542,0.6400000000000001,0.1100504934614611,0.575,0.0716860438920218,0.925,0.1,0.05,0.5,6.253164556962025,2.7384646382851,0.0858805984368563,0.0962491171758095,0.09931640625,0.1132157599363456,0.05,0.0312225268454832,0.585,0.0883490552046571
